SysNo,ReceiptType,ReceiptNo,AcctNo,BillNo,PymtDate,PymtMethod,Cash,CheckAmt,CheckNo,BankID,Branch,ReceiptStatus,Teller,BankSource
219907,4,1579379,311200350,10275197,4/22/2019,0,1461.14,0,               ,,               ,1,WIN,0
219906,5,1579378,511201640,10275861,4/22/2019,0,332.93,0,               ,,               ,1,WIN,0
219905,4,1579378,511201640,10275861,4/22/2019,0,350.45,0,               ,,               ,2,WIN,0
219904,4,1579377,611202653,10277019,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219903,4,1579376,611202595,10277016,4/22/2019,0,462.81,0,               ,,               ,1,WIN,0
219902,4,1579375,311205240,10275571,4/22/2019,0,350.45,0,               ,,               ,1,WIN,0
219901,4,1579374,611202635,10276848,4/22/2019,0,378.54,0,               ,,               ,1,WIN,0
219900,4,1579373,411206634,10276395,4/22/2019,0,406.63,0,               ,,               ,1,WIN,0
219899,4,1579372,511205645,10276411,4/22/2019,0,350.45,0,               ,,               ,1,WIN,0
219898,4,1579371,211207823,10261575,4/22/2019,0,909.45,0,               ,,               ,1,WIN,0
219897,4,1579370,611202499,10276841,4/22/2019,0,561.78,0,               ,,               ,1,WIN,0
219896,4,1579369,611202500,10276845,4/22/2019,0,322.36,0,               ,,               ,1,WIN,0
219895,4,1579368,211205600,10275024,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219894,4,1579367,211206513,10275088,4/22/2019,0,2333.25,0,               ,,               ,1,WIN,0
219893,5,1579366,314205687,10275305,4/22/2019,0,1557.44,0,               ,,               ,1,WIN,0
219892,5,1579365,211202820,10274734,4/22/2019,0,226.19,0,               ,,               ,1,WIN,0
219891,4,1579365,211202820,10274734,4/22/2019,0,238.09,0,               ,,               ,2,WIN,0
219890,4,1579364,311203150,10275379,4/22/2019,0,315,0,               ,,               ,1,WIN,0
219889,4,1579363,511205915,10276597,4/22/2019,0,294.27,0,               ,,               ,1,WIN,0
219888,4,1579362,511201820,10276458,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219887,4,1579361,611202270,10276864,4/22/2019,0,462.81,0,               ,,               ,1,WIN,0
219886,4,1579360,314205616,10275431,4/22/2019,0,597.22,0,               ,,               ,1,WIN,0
219885,4,1579359,411203070,10275784,4/22/2019,0,632.66,0,               ,,               ,1,WIN,0
219884,4,1579358,511205615,10276543,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219883,4,1579357,411202490,10275853,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219882,4,1579356,511205678,10276176,4/22/2019,0,322.36,0,               ,,               ,1,WIN,0
219881,4,1579355,314205622,10275216,4/22/2019,0,1665.56,0,               ,,               ,1,WIN,0
219880,4,1579354,511205686,10276229,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219879,4,1579353,311203480,10276478,4/22/2019,0,600,0,               ,,               ,1,WIN,0
219878,4,1579352,411206605,10275883,4/22/2019,0,238.09,0,               ,,               ,1,WIN,0
219877,4,1579351,211205260,10274670,4/22/2019,0,350.45,0,               ,,               ,1,WIN,0
219876,4,1579350,311203010,10275365,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219875,4,1579349,511205725,10276246,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219874,4,1579348,511205898,10276248,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219873,4,1579347,411204624,10275985,4/22/2019,0,378.54,0,               ,,               ,1,WIN,0
219872,4,1579346,511201390,10276241,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219871,4,1579345,111203860,10276333,4/22/2019,0,350.45,0,               ,,               ,1,WIN,0
219870,4,1579344,511202060,10276475,4/22/2019,0,199.5,0,               ,,               ,1,WIN,0
219869,4,1579343,211206781,10275058,4/22/2019,0,828.22,0,               ,,               ,1,WIN,0
219868,4,1579342,411203940,10275890,4/22/2019,0,294.27,0,               ,,               ,1,WIN,0
219867,4,1579341,511201430,10276274,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219866,4,1579340,511205905,10276286,4/22/2019,0,441,0,               ,,               ,1,WIN,0
219865,4,1579339,511205713,10276430,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219864,4,1579338,314205666,10275469,4/22/2019,0,526.34,0,               ,,               ,1,WIN,0
219863,4,1579337,411202480,10275734,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219862,4,1579336,311202060,10275300,4/22/2019,0,597.22,0,               ,,               ,1,WIN,0
219861,4,1579335,511205770,10276371,4/22/2019,0,294.27,0,               ,,               ,1,WIN,0
219860,4,1579334,611202657,10276995,4/22/2019,0,441,0,               ,,               ,1,WIN,0
219859,4,1579333,611202552,10276903,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219858,4,1579332,311204420,10275530,4/22/2019,0,406.63,0,               ,,               ,1,WIN,0
219857,4,1579331,111203760,10276351,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219856,4,1579330,211204650,10274956,4/22/2019,0,774.42,0,               ,,               ,1,WIN,0
219855,4,1579329,211206790,10275148,4/22/2019,0,199.5,0,               ,,               ,1,WIN,0
219854,4,1579328,411206567,10275706,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219853,4,1579327,511205120,10276457,4/22/2019,0,434.72,0,               ,,               ,1,WIN,0
219852,4,1579326,311202500,10275330,4/22/2019,0,597.22,0,               ,,               ,1,WIN,0
219851,4,1579325,211207800,10274945,4/22/2019,0,500.03,0,               ,,               ,1,WIN,0
219850,4,1579324,211200520,10274613,4/22/2019,0,533.69,0,               ,,               ,1,WIN,0
219849,4,1579323,511203920,10276656,4/22/2019,0,266.18,0,               ,,               ,1,WIN,0
219848,4,1579322,511205560,10276662,4/22/2019,0,322.36,0,               ,,               ,1,WIN,0
219847,4,1579321,411200361,10275602,4/22/2019,0,845.3,0,               ,,               ,1,WIN,0
219846,4,1579320,111207708,10275279,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219845,4,1579319,212200650,10274619,4/22/2019,1,0,205.8,1158593,6,Bislig City    ,1,WIN,0
219844,4,1579318,211202870,10274735,4/22/2019,1,0,689.47,1158593,6,Bislig City    ,1,WIN,0
219843,4,1579317,211200170,10274585,4/22/2019,0,238.09,0,               ,,               ,1,WIN,0
219842,4,1579316,711100213,10277112,4/22/2019,0,1784.04,0,               ,,               ,1,WIN,0
219841,4,1579315,411200840,10275625,4/22/2019,0,490.9,0,               ,,               ,1,WIN,0
219840,4,1579314,411200712,10275621,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219839,4,1579313,511204440,10276681,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219838,4,1579312,211206210,10275049,4/22/2019,0,490.9,0,               ,,               ,1,WIN,0
219837,4,1579311,211202630,10274706,4/22/2019,0,738.98,0,               ,,               ,1,WIN,0
219836,4,1579310,211200420,10274594,4/22/2019,0,238.09,0,               ,,               ,1,WIN,0
219835,4,1579309,411206692,10275695,4/22/2019,0,3428.56,0,               ,,               ,1,WIN,0
219834,4,1579308,411206607,10275876,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219833,4,1579307,411203451,10275875,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219832,4,1579306,611202569,10276882,4/22/2019,0,672,0,               ,,               ,1,WIN,0
219831,4,1579305,511200150,10276134,4/22/2019,0,738.98,0,               ,,               ,1,WIN,0
219830,4,1579304,611202576,10277026,4/22/2019,0,406.63,0,               ,,               ,1,WIN,0
219829,4,1579303,511204801,10276717,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219828,4,1579302,511203420,10276604,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219827,4,1579301,411203150,10275781,4/22/2019,0,350.45,0,               ,,               ,1,WIN,0
219826,4,1579300,611202622,10276862,4/22/2019,0,350.45,0,               ,,               ,1,WIN,0
219825,4,1579299,611202579,10277015,4/22/2019,0,266.18,0,               ,,               ,1,WIN,0
219824,4,1579298,611202540,10276975,4/22/2019,0,668.1,0,               ,,               ,1,WIN,0
219823,4,1579297,511205710,10276128,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219822,4,1579296,211203170,10274755,4/22/2019,0,441,0,               ,,               ,1,WIN,0
219821,4,1579295,411200270,10275593,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219820,4,1579294,511204140,10276676,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219819,4,1579293,111206860,10274550,4/22/2019,0,462.81,0,               ,,               ,1,WIN,0
219818,4,1579292,411206615,10275689,4/22/2019,0,315,0,               ,,               ,1,WIN,0
219817,4,1579291,411206610,10275688,4/22/2019,0,1052.68,0,               ,,               ,1,WIN,0
219816,4,1579290,414201970,10275692,4/22/2019,0,948.62,0,               ,,               ,1,WIN,0
219815,4,1579289,211207740,10275099,4/22/2019,0,322.36,0,               ,,               ,1,WIN,0
219814,4,1579288,511205692,10276400,4/22/2019,0,266.18,0,               ,,               ,1,WIN,0
219813,4,1579287,611201280,10276987,4/22/2019,0,238.09,0,               ,,               ,1,WIN,0
219812,4,1579286,611202480,10276977,4/22/2019,0,350.45,0,               ,,               ,1,WIN,0
219811,4,1579285,611201430,10276969,4/22/2019,0,266.18,0,               ,,               ,1,WIN,0
219810,5,1579284,411206620,10276082,4/22/2019,0,322.36,0,               ,,               ,1,WIN,0
219809,4,1579284,411206620,10276082,4/22/2019,0,35,0,               ,,               ,2,WIN,0
219808,4,1579283,411206480,10275920,4/22/2019,0,322.36,0,               ,,               ,1,WIN,0
219807,4,1579282,411206648,10276031,4/22/2019,0,497.18,0,               ,,               ,1,WIN,0
219806,4,1579281,511205768,10276640,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219805,4,1579280,311200680,10275223,4/22/2019,0,915.74,0,               ,,               ,1,WIN,0
219804,4,1579279,111203750,10276332,4/22/2019,0,238.09,0,               ,,               ,1,WIN,0
219803,4,1579278,411204871,10276074,4/22/2019,0,322.36,0,               ,,               ,1,WIN,0
219802,4,1579277,511205110,10276481,4/22/2019,0,632.66,0,               ,,               ,1,WIN,0
219801,4,1579276,511205746,10276316,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219800,4,1579275,511205837,10276455,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219799,4,1579274,211207874,10274649,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219798,4,1579273,611202581,10277030,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219797,4,1579272,611202619,10276760,4/22/2019,0,266.18,0,               ,,               ,1,WIN,0
219796,4,1579271,611201030,10276763,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219795,4,1579270,411202130,10275707,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219794,4,1579269,311200740,10275225,4/22/2019,0,1811.72,0,               ,,               ,1,WIN,0
219793,4,1579268,611202571,10276797,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219792,4,1579267,411206566,10275844,4/22/2019,0,406.63,0,               ,,               ,1,WIN,0
219791,4,1579266,411206120,10275869,4/22/2019,0,462.81,0,               ,,               ,1,WIN,0
219790,4,1579265,111204280,10274451,4/22/2019,0,526.34,0,               ,,               ,1,WIN,0
219789,4,1579264,314205633,10275503,4/22/2019,0,294.27,0,               ,,               ,1,WIN,0
219788,4,1579263,511205270,10276194,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219787,4,1579262,211202760,10274977,4/22/2019,0,526.34,0,               ,,               ,1,WIN,0
219786,4,1579261,411204500,10275901,4/22/2019,0,600,0,               ,,               ,1,WIN,0
219785,4,1579260,411209321,10276101,4/22/2019,0,462.81,0,               ,,               ,1,WIN,0
219784,4,1579259,411203120,10275730,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219783,4,1579258,311201190,10275243,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219782,4,1579257,311201560,10275261,4/22/2019,0,322.36,0,               ,,               ,1,WIN,0
219781,4,1579256,211203020,10274745,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219780,4,1579255,311201530,10275264,4/22/2019,0,561.78,0,               ,,               ,1,WIN,0
219779,4,1579254,314205637,10275306,4/22/2019,0,2843.92,0,               ,,               ,1,WIN,0
219778,4,1579253,211207779,10275307,4/22/2019,0,3340.68,0,               ,,               ,1,WIN,0
219777,4,1579252,511204890,10276232,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219776,4,1579251,411206702,10275778,4/22/2019,0,406.63,0,               ,,               ,1,WIN,0
219775,4,1579250,511205720,10276230,4/22/2019,0,350.45,0,               ,,               ,1,WIN,0
219774,4,1579249,211202390,10274710,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219773,4,1579248,111200881,10274321,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219772,4,1579247,411202801,10275757,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219771,4,1579246,511204260,10276643,4/22/2019,0,266.18,0,               ,,               ,1,WIN,0
219770,4,1579245,511203830,10276641,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219769,4,1579244,411201520,10275666,4/22/2019,0,199.5,0,               ,,               ,1,WIN,0
219768,4,1579243,411205340,10276094,4/22/2019,0,266.18,0,               ,,               ,1,WIN,0
219767,4,1579242,111200750,10276270,4/22/2019,0,294.27,0,               ,,               ,1,WIN,0
219766,4,1579241,611202655,10276850,4/22/2019,0,462.81,0,               ,,               ,1,WIN,0
219765,4,1579240,511205695,10276721,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219764,4,1579239,611201950,10276878,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219763,4,1579238,611202658,10276761,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219762,4,1579237,511205897,10276251,4/22/2019,0,238.09,0,               ,,               ,1,WIN,0
219761,4,1579236,511201340,10276245,4/22/2019,0,238.09,0,               ,,               ,1,WIN,0
219760,4,1579235,611202170,10276964,4/22/2019,0,378.54,0,               ,,               ,1,WIN,0
219759,4,1579234,311201380,10275254,4/22/2019,0,533.69,0,               ,,               ,1,WIN,0
219758,4,1579233,211205890,10275041,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219757,4,1579232,213200630,10274617,4/22/2019,0,982.9,0,               ,,               ,1,WIN,0
219756,4,1579231,611202627,10276781,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219755,4,1579230,611202494,10276795,4/22/2019,0,294.27,0,               ,,               ,1,WIN,0
219754,4,1579229,511205818,10276378,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219753,4,1579228,511200010,10276127,4/22/2019,0,1784.04,0,               ,,               ,1,WIN,0
219752,4,1579227,111207735,10274496,4/22/2019,0,441,0,               ,,               ,1,WIN,0
219751,4,1579226,511205947,10276164,4/22/2019,0,1776.7,0,               ,,               ,1,WIN,0
219750,4,1579225,611202600,10277032,4/22/2019,0,378.54,0,               ,,               ,1,WIN,0
219749,4,1579224,511205694,10276685,4/22/2019,0,703.54,0,               ,,               ,1,WIN,0
219748,4,1579223,511205728,10276174,4/22/2019,0,1665.56,0,               ,,               ,1,WIN,0
219747,4,1579222,511205945,10276564,4/22/2019,0,434.72,0,               ,,               ,1,WIN,0
219746,4,1579221,511205877,10276624,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219745,4,1579220,411202910,10275772,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219744,4,1579219,511201801,10275855,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219743,4,1579218,311201700,10275278,4/22/2019,0,322.36,0,               ,,               ,1,WIN,0
219742,4,1579217,211201180,10274648,4/22/2019,0,199.5,0,               ,,               ,1,WIN,0
219741,4,1579216,511205684,10276661,4/22/2019,0,823.02,0,               ,,               ,1,WIN,0
219740,4,1579215,511200410,10276146,4/22/2019,0,210,0,               ,,               ,1,WIN,0
219739,4,1579214,611201860,10276924,4/22/2019,0,210,0,               ,,               ,1,WIN,0
