Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption
511205732,601588,1-5-2019,2-5-2019,358,364,6
511205733,1374,1-5-2019,2-5-2019,1167,1178,11
511205734,140912262,1-5-2019,2-5-2019,659,672,13
511205735,140912214,1-5-2019,2-5-2019,344,350,6
511205737,140912268,1-5-2019,2-5-2019,673,688,15
511205738,109649,1-5-2019,2-5-2019,477,488,11
511205739,140109645,1-5-2019,2-5-2019,788,798,10
511205740,140107925,1-6-2019,2-6-2019,838,851,13
511205742,1140107045,1-5-2019,2-5-2019,375,380,5
511205743,140105210,1-5-2019,2-5-2019,508,518,10
511205744,140106799,1-5-2019,2-5-2019,514,524,10
511205745,140107046,1-5-2019,2-5-2019,431,431,0
511205746,140106746,1-5-2019,2-5-2019,596,608,12
511205748,140106742,1-5-2019,2-5-2019,364,368,4
511205749,140106354,1-5-2019,2-5-2019,777,793,16
511205750,140106360,1-5-2019,2-5-2019,448,458,10
511205751,981101933,1-5-2019,2-5-2019,40,59,19
511205752,150200599,1-5-2019,2-5-2019,581,608,27
511205753,150202714,1-5-2019,2-5-2019,471,481,10
511205755,15020008,1-5-2019,2-5-2019,223,223,0
511205756,150200571,1-5-2019,2-5-2019,875,937,62
511205757,101803086,1-5-2019,2-5-2019,1720,1731,11
511205759,150202853,1-5-2019,2-5-2019,355,362,7
511205760,17NB027901,1-5-2019,2-5-2019,366,380,14
511205761,150202713,1-5-2019,2-5-2019,722,733,11
511205763,150202858,1-5-2019,2-5-2019,435,452,17
511205764,150202857,1-5-2019,2-5-2019,900,926,26
511205765,021810-18,1-5-2019,2-5-2019,21,31,10
511205766,770,1-5-2019,2-5-2019,338,348,10
511205768,502,1-5-2019,2-5-2019,1143,1146,3
511205769,150934990,1-5-2019,2-5-2019,430,442,12
511205770,3242,1-5-2019,2-5-2019,454,471,17
511205771,3573,1-5-2019,2-5-2019,563,571,8
511205772,15034988,1-5-2019,2-5-2019,573,588,15
511205774,150903471,1-5-2019,2-5-2019,396,411,15
511205777,150903935,1-5-2019,2-5-2019,295,304,9
511205778,150903296,1-5-2019,2-5-2019,343,365,22
511205779,150903158,1-5-2019,2-5-2019,415,428,13
511205781,150913705,1-5-2019,2-5-2019,368,378,10
511205782,150913360,1-5-2019,2-5-2019,480,487,7
511205783,150913687,1-5-2019,2-5-2019,551,561,10
511205784,150913358,1-5-2019,2-5-2019,335,358,23
511205786,150913196,1-5-2019,2-5-2019,281,291,10
511205787,150913690,1-5-2019,2-5-2019,381,390,9
511205788,50913579,1-5-2019,2-5-2019,327,339,12
511205789,150913155,1-5-2019,2-5-2019,425,435,10
511205790,150913208,1-5-2019,2-5-2019,310,319,9
511205792,150913379,1-5-2019,2-5-2019,697,710,13
511205793,11101300,1-5-2019,2-5-2019,459,472,13
511205794,160134082,1-5-2019,2-5-2019,253,258,5
511205795,1100919,1-5-2019,2-5-2019,894,907,13
511205796,160134081,1-5-2019,2-5-2019,281,292,11
511205797,2252,1-5-2019,2-5-2019,977,986,9
511205798,052908947-1,1-5-2019,2-5-2019,647,652,5
511205799,1102001,1-5-2019,2-5-2019,1701,1724,23
511205800,2123,1-5-2019,2-5-2019,479,485,6
511205801,160132895,1-5-2019,2-5-2019,417,426,9
511205802,160131499,1-5-2019,2-5-2019,229,236,7
511205803,160541419,1-5-2019,2-5-2019,396,408,12
511205804,1160652005,1-5-2019,2-5-2019,450,456,6
511205805,17NB44550,1-5-2019,2-5-2019,215,228,13
511205806,140812230,1-5-2019,2-5-2019,437,451,14
511205807,160133545,1-5-2019,2-5-2019,223,233,10
511205808,160133541,1-5-2019,2-5-2019,299,308,9
511205809,160533546,1-5-2019,2-5-2019,274,285,11
511205810,160540639,1-5-2019,2-5-2019,1001,1032,31
511205812,160133557,1-5-2019,2-5-2019,215,222,7
511205813,160133571,1-5-2019,2-5-2019,277,284,7
511205814,160134026,1-5-2019,2-5-2019,240,250,10
511205815,160761523,1-5-2019,2-5-2019,276,284,8
511205816,160651231-1,1-5-2019,2-5-2019,193,206,13
511205817,160761227,1-5-2019,2-5-2019,255,267,12
511205818,160761796,1-5-2019,2-5-2019,172,180,8
511205819,160761225,1-5-2019,2-5-2019,329,343,14
511205820,160761247,1-5-2019,2-5-2019,279,289,10
511205821,160761240,1-5-2019,2-5-2019,76,81,5
511205822,160761233,1-5-2019,2-5-2019,225,228,3
511205823,160761228,1-5-2019,2-5-2019,126,166,40
511205824,160870327,1-5-2019,2-5-2019,133,141,8
511205825,160870323,1-5-2019,2-5-2019,152,161,9
511205826,160870324,1-5-2019,2-5-2019,692,749,57
511205827,1752,1-5-2019,2-5-2019,225,233,8
511205828,17NB027505,1-5-2019,2-5-2019,100,106,6
511205829,1539,1-5-2019,2-5-2019,1022,1032,10
511205830,17NB024405,1-5-2019,2-5-2019,195,196,1
511205831,17NB024019,1-5-2019,2-5-2019,302,320,18
511205832,170382099,1-5-2019,2-5-2019,199,212,13
511205833,170382100,1-5-2019,2-5-2019,429,453,24
511205834,17NB027906,1-5-2019,2-5-2019,252,271,19
511205836,170381627,1-5-2019,2-5-2019,186,206,20
511205838,101023964,1-5-2019,2-5-2019,714,727,13
511205839,17nb029737,1-5-2019,2-5-2019,144,150,6
511205840,17NB028335,1-5-2019,2-5-2019,114,119,5
511205841,729960,1-5-2019,2-5-2019,3323,3339,16
511205842,17NB028337,1-5-2019,2-5-2019,226,236,10
511205843,17NB028333,1-5-2019,2-5-2019,113,121,8
511205844,17NB029734,1-5-2019,2-5-2019,239,257,18
511205845,17NB028338,1-5-2019,2-5-2019,138,146,8
511205846,17NB028340,1-5-2019,2-5-2019,132,142,10
511205847,17NB040298,1-5-2019,2-5-2019,70,77,7
511205848,17NB033891-1,1-5-2019,2-5-2019,211,227,16
511205849,17NB045498,1-5-2019,2-5-2019,109,124,15
511205850,17NB045081,1-5-2019,2-5-2019,152,164,12
511205851,367,1-5-2019,2-5-2019,2461,2470,9
511205852,665,1-5-2019,2-5-2019,1120,1135,15
511205853,11111256,1-5-2019,2-5-2019,3001,3017,16
511205854,10113020,1-5-2019,2-5-2019,2012,2024,12
511205855,91501022,1-5-2019,2-5-2019,2434,2440,6
511205857,17NB045491,1-5-2019,2-5-2019,70,74,4
511205858,1004186544,1-5-2019,2-5-2019,673,684,11
511205859,140109642,1-5-2019,2-5-2019,302,311,9
511205860,50411,1-5-2019,2-5-2019,832,840,8
511205861,101501279,1-5-2019,2-5-2019,1851,1861,10
511205862,17NB040297,1-5-2019,2-5-2019,254,271,17
511205863,17NB040292,1-5-2019,2-5-2019,113,122,9
511205864,17NB045086,1-5-2019,2-5-2019,52,65,13
511205866,17NB045087,1-5-2019,2-5-2019,74,76,2
511205867,150904821,1-5-2019,2-5-2019,2192,2302,110
511205868,17NB044428,1-5-2019,2-5-2019,168,182,14
511205869,17NB044081,1-5-2019,2-5-2019,81,89,8
511205870,17NB041803,1-5-2019,2-5-2019,158,165,7
511205871,17NB043481,1-5-2019,2-5-2019,134,147,13
511205872,17NB044227,1-5-2019,2-5-2019,137,149,12
511205873,17NB0411805,1-5-2019,2-5-2019,114,124,10
511205874,17NB043487,1-5-2019,2-5-2019,200,220,20
511205875,17NB044416,1-5-2019,2-5-2019,77,84,7
511205876,17NB044225,1-5-2019,2-5-2019,62,67,5
511205877,17NB044082,1-5-2019,2-5-2019,77,81,4
511205878,869,1-5-2019,2-5-2019,385,397,12
511205879,TEMP. 123,1-5-2019,2-5-2019,34,41,7
511205880,869,1-5-2019,2-5-2019,636,642,6
511205881,17NB041808,1-5-2019,2-5-2019,49,54,5
511205882,00461-OLD,1-5-2019,2-5-2019,332,334,2
511205883,1386,1-5-2019,2-5-2019,805,818,13
511205884,13743,1-5-2019,2-5-2019,301,312,11
511205885,1453,1-5-2019,2-5-2019,1004,1027,23
511205886,3746,1-5-2019,2-5-2019,321,327,6
511205887,17NB039402,1-5-2019,2-5-2019,124,136,12
511205888,17NB039658,1-5-2019,2-5-2019,82,88,6
511205890,17NB039405,1-5-2019,2-5-2019,57,66,9
511205891,17NB039408,1-5-2019,2-5-2019,47,57,10
511205892,17NB039653,1-5-2019,2-5-2019,69,77,8
511205893,17NB039654,1-5-2019,2-5-2019,25,28,3
511205894,17NB039652,1-5-2019,2-5-2019,29,34,5
511205895,17NB037572,1-5-2019,2-5-2019,78,85,7
511205896,17NB037573-1,1-5-2019,2-5-2019,29,37,8
511205897,17NB038335,1-5-2019,2-5-2019,101,113,12
511205898,17NB038336,1-5-2019,2-5-2019,63,70,7
511205899,17NB038334,1-5-2019,2-5-2019,48,56,8
511205900,17NB042507,1-5-2019,2-5-2019,110,123,13
511205901,17NB042499,1-5-2019,2-5-2019,46,52,6
511205902,17NB042500,1-5-2019,2-5-2019,60,65,5
511205903,0425250OLD,1-5-2019,2-5-2019,1038,1046,8
511205904,000290OLD,1-5-2019,2-5-2019,404,412,8
511205905,1607198,1-5-2019,2-5-2019,1079,1087,8
511205906,100418578,1-5-2019,2-5-2019,258,266,8
511205907,101801243,1-5-2019,2-5-2019,475,489,14
511205908,1978,1-5-2019,2-5-2019,141,149,8
511205909,00144OLD,1-5-2019,2-5-2019,105,118,13
511205910,160131454,1-5-2019,2-5-2019,0,6,6
511205911,17NB044807,1-5-2019,2-5-2019,106,111,5
511205912,16065460,1-5-2019,2-5-2019,425,434,9
511205913,904821,1-5-2019,2-5-2019,383,388,5
511205914,6080801998,1-5-2019,2-5-2019,411,429,18
511205915,18NB049288,1-5-2019,2-5-2019,107,133,26
511205916,2055,1-5-2019,2-5-2019,260,270,10
511205917,001955-1,1-5-2019,2-5-2019,247,250,3
511205918,101023502,1-5-2019,2-5-2019,406,415,9
511205919,8037918,1-5-2019,2-5-2019,1090,1108,18
511205920,1102011,1-5-2019,2-5-2019,1379,1387,8
511205921,6088730,1-5-2019,2-5-2019,3383,3401,18
511205922,150913576,1-4-2019,2-4-2019,187,189,2
511205923,18NB047060,1-5-2019,2-5-2019,88,101,13
511205924,18NB046294,1-5-2019,2-5-2019,42,51,9
511205925,18NB048932,1-5-2019,2-5-2019,60,70,10
511205926,18NB047063,1-5-2019,2-5-2019,99,112,13
511205927,18NB047061,1-5-2019,2-5-2019,114,129,15
511205928,18NB047062,1-6-2019,2-6-2019,483,518,35
511205929,601700,1-5-2019,2-5-2019,1040,1139,99
511205930,032006-18,1-5-2019,2-5-2019,38,49,11
511205931,031691-18,1-5-2019,2-5-2019,68,94,26
511205933,021801-18,1-5-2019,2-5-2019,31,47,16
511205934,728790,1-5-2019,2-5-2019,20,28,8
511205935,70301273,1-5-2019,2-5-2019,22,35,13
511205936,80801997,1-5-2019,2-5-2019,6,11,5
511205937,80802235,1-5-2019,2-5-2019,10,12,2
511205938,20928772,1-5-2019,2-5-2019,18,33,15
511205939,20928771,1-5-2019,2-5-2019,1,8,7
511205940,42501,1-5-2019,2-5-2019,17,28,11
511205941,990913507,1-8-2019,2-4-2019,17,45,28
511205942,70002931,12-21-2018,2-5-2019,1,13,12
511205943,201106000052,1-19-2019,2-5-2019,1170,1174,4
511205944,17NB028122,1-18-2019,2-5-2019,1450,1454,4
511205945,17NB045028,1-14-2019,2-5-2019,51,51,0
511205946,131060568,1-19-2019,2-5-2019,1190,1193,3
511205947,9000030,2-12-2019,2-12-2019,72,72,0
511205949,2011-11-00548,2-13-2019,2-13-2019,1570,1570,0
511205950,2011-11-02730,2-19-2019,2-19-2019,901,901,0
511205952,1,2-7-2019,2-7-2019,389,389,0
513201860,6085729,1-5-2019,2-5-2019,1160,1177,17
513203400,9661190,1-5-2019,2-5-2019,4005,4013,8
514200541,17NB44666,1-5-2019,2-5-2019,454,507,53
514201421,50113,1-5-2019,2-5-2019,639,648,9
514203570,80803941,1-5-2019,2-5-2019,1832,1855,23
515200600,1000214,1-5-2019,2-5-2019,8740,8887,147
515200630,1100859,1-5-2019,2-5-2019,3560,3565,5
515200640,1100479,1-5-2019,2-5-2019,9487,9731,244
515203150,21211936,1-5-2019,2-5-2019,2671,2702,31
515203571,150903941,1-5-2019,2-5-2019,2621,2716,95
611201000,170381681,1-6-2019,2-6-2019,452,471,19
611201001,14082,1-6-2019,2-6-2019,524,543,19
611201030,107208,1-6-2019,2-6-2019,1091,1098,7
611201040,107265,1-6-2019,2-6-2019,621,635,14
611201050,107755,1-6-2019,2-6-2019,924,934,10
611201060,107582,1-6-2019,2-6-2019,1350,1357,7
611201070,107597,1-6-2019,2-6-2019,1635,1711,76
611201080,101023506,1-6-2019,2-6-2019,1257,1267,10
611201090,2580,1-6-2019,2-6-2019,962,979,17
611201100,107581,1-6-2019,2-6-2019,1288,1306,18
611201110,859,1-6-2019,2-6-2019,1007,1016,9
611201120,106907808,1-6-2019,2-6-2019,1567,1580,13
611201130,170381690,1-6-2019,2-6-2019,326,341,15
611201140,101023907,1-6-2019,2-6-2019,894,904,10
611201150,107210,1-6-2019,2-6-2019,1297,1306,9
611201160,107752,1-6-2019,2-6-2019,1084,1102,18
611201180,107264,1-6-2019,2-6-2019,1070,1078,8
611201200,107191,1-6-2019,2-6-2019,747,752,5
611201210,107919,1-6-2019,2-6-2019,1434,1450,16
611201220,6270338,1-6-2019,2-6-2019,1442,1458,16
611201230,101021670,1-6-2019,2-6-2019,1010,1018,8
611201240,107332,1-6-2019,2-6-2019,1027,1038,11
611201260,107190,1-6-2019,2-6-2019,1918,1933,15
611201270,107754,1-6-2019,2-6-2019,1309,1319,10
611201280,106978,1-6-2019,2-6-2019,998,1008,10
611201290,1101836,1-6-2019,2-6-2019,1585,1604,19
611201300,107686,1-6-2019,2-6-2019,1076,1081,5
611201310,1001380,5-6-2018,2-6-2019,106,118,12
611201320,107690,1-6-2019,2-6-2019,979,985,6
611201340,107916,1-6-2019,2-6-2019,2107,2134,27
611201350,14629,1-6-2019,2-6-2019,1099,1118,19
611201360,17NB045489,1-6-2019,2-6-2019,181,191,10
611201370,107748,1-6-2019,2-6-2019,987,1002,15
611201380,611201380,1-6-2019,2-6-2019,1472,1486,14
611201390,107694,1-6-2019,2-6-2019,942,955,13
611201400,107753,1-6-2019,2-6-2019,1158,1167,9
611201410,107925,1-6-2019,2-6-2019,1551,1567,16
611201420,70300542,1-6-2019,2-6-2019,1261,1267,6
611201430,107261,1-6-2019,2-6-2019,1334,1345,11
611201440,140107922,1-6-2019,2-6-2019,355,362,7
611201450,70904533,1-6-2019,2-6-2019,1814,1825,11
611201460,780,1-6-2019,2-6-2019,874,892,18
611201490,6240263,1-6-2019,2-6-2019,995,1009,14
611201500,170381670,1-6-2019,2-6-2019,181,192,11
611201510,898,1-6-2019,2-6-2019,1115,1136,21
611201520,10717308,1-6-2019,2-6-2019,1209,1215,6
611201530,10717208,1-6-2019,2-6-2019,675,681,6
611201560,10769508,1-6-2019,2-6-2019,537,549,12
611201570,10757608,1-6-2019,2-6-2019,1226,1242,16
611201580,10716608,1-6-2019,2-6-2019,1196,1213,17
611201620,101020180,1-6-2019,2-6-2019,813,824,11
611201630,10698008,1-6-2019,2-6-2019,1004,1004,0
611201640,10775108,1-6-2019,2-6-2019,2048,2069,21
611201650,160134041,1-6-2019,2-6-2019,610,645,35
611201670,10792308,1-6-2019,2-6-2019,915,923,8
611201680,106916308,1-6-2019,2-6-2019,1412,1424,12
611201690,10712708,1-6-2019,2-6-2019,413,423,10
611201700,41412059,1-6-2019,2-6-2019,759,768,9
611201710,10758508,1-6-2019,2-6-2019,2001,2032,31
611201720,105913359,1-6-2019,2-6-2019,532,542,10
611201730,10719508,1-6-2019,2-6-2019,1210,1218,8
611201740,10774708,1-6-2019,2-6-2019,151,159,8
611201750,17NB044415,1-6-2019,2-6-2019,41,44,3
611201760,10775008,1-6-2019,2-6-2019,1264,1276,12
611201770,160133899,1-6-2019,2-6-2019,532,537,5
611201780,10758308,1-6-2019,2-6-2019,382,386,4
611201790,10697608,1-6-2019,2-6-2019,1556,1577,21
611201810,6241326,1-6-2019,2-6-2019,1398,1405,7
611201820,17NB045079,1-6-2019,2-6-2019,262,290,28
611201830,100418622,1-6-2019,2-6-2019,1288,1296,8
611201840,6242513,1-5-2019,2-5-2019,812,822,10
611201850,401560,1-6-2019,2-6-2019,727,735,8
611201860,10713008,1-6-2019,2-6-2019,689,690,1
611201870,10774908,1-6-2019,2-6-2019,731,738,7
611201890,100418641,1-6-2019,2-6-2019,1023,1033,10
611201910,43283,1-6-2019,2-6-2019,451,454,3
611201920,6230117,1-6-2019,2-6-2019,973,975,2
611201940,10758008,1-6-2019,2-6-2019,951,972,21
611201950,418644,1-6-2019,2-6-2019,879,888,9
611201960,140107927,1-6-2019,2-6-2019,198,199,1
611201970,21000966,1-6-2019,2-6-2019,2425,2461,36
611201980,410007226,1-6-2019,2-6-2019,1670,1688,18
611201990,10716908,1-6-2019,2-6-2019,1044,1053,9
611202000,6241383,1-6-2019,2-6-2019,619,620,1
611202010,10721208,1-6-2019,2-6-2019,1022,1033,11
611202020,10691108,1-6-2019,2-6-2019,763,775,12
611202030,10691208,1-6-2019,2-6-2019,731,733,2
611202060,101702065,1-6-2019,2-6-2019,1609,1615,6
611202070,70300506,1-6-2019,2-6-2019,777,778,1
611202090,60508007,1-5-2019,2-5-2019,1541,1549,8
611202100,6230077,1-6-2019,2-6-2019,963,968,5
611202110,6230321,1-6-2019,2-6-2019,1471,1484,13
611202120,6230818,1-6-2019,2-6-2019,996,1007,11
611202130,101803145,1-6-2019,2-6-2019,690,695,5
611202160,40301109,1-6-2019,2-6-2019,1750,1765,15
611202170,160651798,1-6-2019,2-6-2019,420,438,18
611202180,1551,1-6-2019,2-6-2019,463,469,6
611202190,2255,1-6-2019,2-6-2019,195,199,4
611202200,101702047,1-6-2019,2-6-2019,1646,1665,19
611202230,102202017,1-6-2019,2-6-2019,1448,1465,17
611202240,140105245,1-6-2019,2-6-2019,1002,1018,16
611202250,1002609,1-6-2019,2-6-2019,775,782,7
611202260,100418780,1-6-2019,2-6-2019,1713,1741,28
611202270,17NB029810,1-6-2019,2-6-2019,428,451,23
611202280,160136205,1-6-2019,2-6-2019,390,401,11
611202290,100418777,1-6-2019,2-6-2019,1048,1058,10
611202300,112503302,1-6-2019,2-6-2019,1677,1692,15
611202310,100418778,1-6-2019,2-6-2019,957,965,8
611202320,100418796,1-6-2019,2-6-2019,878,887,9
611202330,100418766,1-6-2019,2-6-2019,1277,1285,8
611202340,100418627,1-6-2019,2-6-2019,1016,1025,9
611202350,150913381,1-6-2019,2-6-2019,343,367,24
611202360,100418625,1-6-2019,2-6-2019,1150,1158,8
611202370,100418647,1-6-2019,2-6-2019,1774,1797,23
611202400,150904621,1-6-2019,2-6-2019,508,527,19
611202410,031950-18,1-6-2019,2-6-2019,29,37,8
611202420,100418543,1-6-2019,2-6-2019,369,374,5
611202430,10769208,1-6-2019,2-6-2019,1037,1045,8
611202440,400380,1-6-2019,2-6-2019,798,816,18
611202450,101020838,1-6-2019,2-6-2019,1077,1088,11
611202460,101021936,1-6-2019,2-6-2019,101,101,0
611202480,91503066,1-6-2019,2-6-2019,920,934,14
611202481,1933,1-6-2019,2-6-2019,920,928,8
611202482,270,1-6-2019,2-6-2019,1684,1707,23
611202484,1163,1-6-2019,2-6-2019,998,1011,13
611202485,80801980,1-6-2019,2-6-2019,766,791,25
611202486,1104,1-6-2019,2-6-2019,1108,1124,16
611202487,107595,1-6-2019,2-6-2019,1030,1035,5
611202488,80602312,1-6-2019,2-6-2019,1086,1106,20
611202489,7577,1-6-2019,2-6-2019,1282,1287,5
611202490,17NB044424,1-6-2019,2-6-2019,205,216,11
611202491,1000468,1-6-2019,2-6-2019,850,860,10
611202492,1000166,1-6-2019,2-6-2019,639,645,6
611202493,160133784,1-6-2019,2-6-2019,112,113,1
611202494,1101678,1-6-2019,2-6-2019,1077,1087,10
611202495,1102130,1-6-2019,2-6-2019,716,737,21
611202496,1100873,1-6-2019,2-6-2019,1062,1084,22
611202497,1102653,1-6-2019,2-6-2019,1170,1187,17
611202498,1101598,1-6-2019,2-6-2019,856,863,7
611202499,1100877,1-6-2019,2-6-2019,895,923,28
611202500,1102660,1-6-2019,2-6-2019,1096,1107,11
611202501,1102725,1-3-2019,2-3-2019,554,568,14
611202502,1101574,1-6-2019,2-6-2019,508,528,20
611202503,160134042,1-6-2019,2-6-2019,379,388,9
611202504,1101736,1-6-2019,2-6-2019,1036,1056,20
611202505,1101769,1-6-2019,2-6-2019,1261,1284,23
611202506,1100971,1-6-2019,2-6-2019,835,838,3
611202508,10-00249,1-6-2019,2-6-2019,513,517,4
611202509,604403,1-6-2019,2-6-2019,525,537,12
611202510,43155,1-6-2019,2-6-2019,568,580,12
611202511,50434,1-6-2019,2-6-2019,1223,1234,11
611202512,50608,1-6-2019,2-6-2019,780,795,15
611202513,81106392,1-6-2019,2-6-2019,576,589,13
611202514,14462,1-6-2019,2-6-2019,700,711,11
611202515,1817,1-2-2019,2-2-2019,571,582,11
611202516,14072,1-6-2019,2-6-2019,415,423,8
611202517,12776,1-6-2019,2-6-2019,718,724,6
611202518,12984,1-6-2019,2-6-2019,570,577,7
611202519,999813003,8-6-2018,2-6-2019,0,14,14
611202520,101021181,1-6-2019,2-6-2019,794,801,7
611202521,20728291,1-6-2019,2-6-2019,542,551,9
611202522,383,1-6-2019,2-6-2019,780,784,4
611202523,032004-18,1-6-2019,2-6-2019,77,100,23
611202524,1776,1-6-2019,2-6-2019,449,451,2
611202525,2737,1-6-2019,2-6-2019,651,662,11
611202527,66,1-6-2019,2-6-2019,752,772,20
611202528,797,1-6-2019,2-6-2019,914,928,14
611202529,54,1-6-2019,2-6-2019,608,621,13
611202530,1214,1-6-2019,2-6-2019,464,472,8
611202531,2638,1-6-2019,2-6-2019,793,810,17
611202534,986,1-6-2019,2-6-2019,434,437,3
611202535,628,1-6-2019,2-6-2019,858,881,23
611202536,1236,1-6-2019,2-6-2019,672,688,16
611202537,827,1-5-2019,2-5-2019,901,925,24
611202538,2164,1-6-2019,2-6-2019,191,193,2
611202539,990825682,1-6-2019,2-6-2019,552,561,9
611202540,2842,1-6-2019,2-6-2019,1439,1468,29
611202541,400265,1-6-2019,2-6-2019,714,732,18
611202542,400286,1-6-2019,2-6-2019,909,931,22
611202543,9,1-6-2019,2-6-2019,636,647,11
611202544,401396,1-6-2019,2-6-2019,497,510,13
611202545,602288,1-6-2019,2-6-2019,842,859,17
611202546,603899,1-6-2019,2-6-2019,854,868,14
611202547,2096,1-6-2019,2-6-2019,861,869,8
611202548,140912225,1-6-2019,2-6-2019,465,473,8
611202549,140109694,1-6-2019,2-6-2019,612,623,11
611202550,140106492,1-6-2019,2-6-2019,857,875,18
611202551,140106457,1-6-2019,2-6-2019,765,784,19
611202552,140106583,1-6-2019,2-6-2019,285,295,10
611202554,150913357,1-6-2019,2-6-2019,459,471,12
611202555,140106732,1-6-2019,2-6-2019,434,438,4
611202556,150202854,1-6-2019,2-6-2019,581,598,17
611202557,150202889,1-6-2019,2-6-2019,301,310,9
611202558,140812245,1-6-2019,2-6-2019,738,745,7
611202559,150202704,1-6-2019,2-6-2019,552,566,14
611202560,14889,1-6-2019,2-6-2019,711,764,53
611202561,1486,1-6-2019,2-6-2019,259,265,6
611202562,150904796,1-6-2019,2-6-2019,464,482,18
611202563,145,1-6-2019,2-6-2019,503,505,2
611202565,150913714,1-6-2019,2-6-2019,309,322,13
611202566,150913686,1-6-2019,2-6-2019,1938,1982,44
611202567,150913736,1-6-2019,2-6-2019,460,479,19
611202568,150913203,1-6-2019,2-6-2019,430,445,15
611202569,150913152,1-6-2019,2-6-2019,114,116,2
611202571,102102020-1,1-6-2019,2-6-2019,1140,1144,4
611202572,11884,1-6-2019,2-6-2019,1568,1578,10
611202573,1002961,1-6-2019,2-6-2019,576,581,5
611202574,10116093,1-6-2019,2-6-2019,916,923,7
611202575,160651233,1-6-2019,2-6-2019,395,402,7
611202576,160133515,1-6-2019,2-6-2019,546,558,12
611202577,80579862,1-4-2019,2-4-2019,1041,1048,7
611202578,160132828,1-6-2019,2-6-2019,345,353,8
611202579,160131461,1-6-2019,2-6-2019,666,682,16
611202580,160131452,1-6-2019,2-6-2019,36,48,12
611202581,150714779,1-6-2019,2-6-2019,295,305,10
611202582,150715702,1-6-2019,2-6-2019,520,534,14
611202583,150714780,1-6-2019,2-6-2019,802,815,13
611202584,160131462,1-6-2019,2-6-2019,73,81,8
611202585,160541430,1-6-2019,2-6-2019,308,326,18
611202586,160133783,1-6-2019,2-6-2019,317,327,10
611202587,160133864,1-6-2019,2-6-2019,338,348,10
611202588,160134032,1-6-2019,2-6-2019,761,777,16
611202590,160652014,1-6-2019,2-6-2019,288,292,4
611202591,160650455,1-6-2019,2-6-2019,396,413,17
611202592,160650453,1-6-2019,2-6-2019,278,287,9
611202593,160540637,1-6-2019,2-6-2019,518,526,8
611202594,16050450,1-6-2019,2-6-2019,307,317,10
611202595,160652015,1-6-2019,2-6-2019,589,611,22
611202596,160133572,1-6-2019,2-6-2019,105,113,8
611202597,160540655,1-6-2019,2-6-2019,291,309,18
611202598,160540509,1-6-2019,2-6-2019,262,275,13
611202599,160540657,1-6-2019,2-6-2019,485,504,19
611202600,160136203,1-6-2019,2-6-2019,322,331,9
611202601,160134025,10-6-2017,2-6-2019,696,723,27
611202602,60540509,1-6-2019,2-6-2019,178,184,6
611202604,1607614786,1-6-2019,2-6-2019,328,344,16
611202605,1640,1-6-2019,2-6-2019,310,370,60
611202606,160761210,1-6-2019,2-6-2019,62,64,2
611202607,160761781,1-6-2019,2-6-2019,190,193,3
611202608,160870308,1-6-2019,2-6-2019,653,677,24
611202609,160761234,1-6-2019,2-6-2019,293,306,13
611202610,160870378,1-6-2019,2-6-2019,229,241,12
611202611,160870377,1-6-2019,2-6-2019,224,227,3
611202612,160870309,1-6-2019,2-6-2019,250,254,4
611202613,10111062,1-6-2019,2-6-2019,14,19,5
611202614,1035,1-6-2019,2-6-2019,278,297,19
611202615,981101905,1-6-2019,2-6-2019,16,23,7
611202616,TEMP 002,1-6-2019,2-6-2019,984,1001,17
611202617,170381684,1-6-2019,2-6-2019,189,201,12
611202618,17NB036336,1-6-2019,2-6-2019,191,200,9
611202619,17NB027903,1-6-2019,2-6-2019,179,189,10
611202620,17NB029733,1-6-2019,2-6-2019,365,392,27
611202621,17NB029735,1-6-2019,2-6-2019,179,184,5
611202622,17NB033891,1-6-2019,2-6-2019,164,177,13
611202623,17NB043387,1-6-2019,2-6-2019,228,237,9
611202625,2976,1-6-2019,2-6-2019,93,93,0
611202626,1043,1-6-2019,2-6-2019,404,416,12
611202627,17NB045493,6-6-2018,2-6-2019,0,6,6
611202628,ED-18-15-09878,1-3-2019,2-3-2019,3697,3705,8
611202629,653,1-6-2019,2-6-2019,1766,1766,0
611202630,17NB045020,1-6-2019,2-6-2019,133,143,10
611202631,17NB045289,1-6-2019,2-6-2019,69,77,8
611202632,17NB045022,1-6-2019,2-6-2019,264,279,15
611202633,17NB044079,1-6-2019,2-6-2019,122,132,10
611202634,17NB038243,1-6-2019,2-6-2019,134,145,11
611202635,17NB041804,1-6-2019,2-6-2019,186,198,12
611202636,17NB044412,1-6-2019,2-6-2019,347,376,29
611202637,17NB0444417,1-6-2019,2-6-2019,59,71,12
611202638,13386,1-6-2019,2-6-2019,227,228,1
611202639,17NB039404,1-6-2019,2-6-2019,25,26,1
611202640,17NB039407,1-6-2019,2-6-2019,142,157,15
611202641,17NB039655,1-6-2019,2-6-2019,80,92,12
611202642,17NB039656,1-6-2019,2-6-2019,69,77,8
611202643,17NB038338,1-6-2019,2-6-2019,47,54,7
611202644,17NB042506,1-6-2019,2-6-2019,136,143,7
611202645,17NB037575,1-6-2019,2-6-2019,53,58,5
611202646,17NB042505,1-6-2019,2-6-2019,78,83,5
